Id,Victimas,Año,Tipo_calle,Direccion_Normalizada,X,Y,Victima,Acusado,Sexo,Edad,Gravedad
3525,2,2019,SD,SD,-58.367476,-34.629353,MOTO,SD,Mujer,46,SD
3526,1,2019,SD,SD,-58.398907,-34.625707,SD,SD,Varon,21,SD
3527,1,2019,SD,SD,-58.373846,-34.593567,SD,SD,Varon,21,SD
3528,1,2019,SD,SD,-58.422057,-34.608661,SD,SD,Varon,40,SD
3529,1,2019,SD,SD,-58.385848,-34.621154,SD,SD,Mujer,83,SD
3530,1,2019,SD,SD,-58.369306,-34.618383,MOTO,SD,Mujer,SD,SD
3531,1,2019,SD,SD,-58.47126,-34.553377,MOTO,SD,Mujer,38,SD
3532,1,2019,SD,SD,-58.416418,-34.654863,SD,SD,Varon,47,SD
3533,1,2019,SD,SD,-58.40633,-34.644484,SD,SD,Mujer,47,SD
3534,1,2019,SD,SD,-58.364489,-34.6245,MOTO,SD,Varon,49,SD
3535,1,2019,SD,SD,-58.512034,-34.598133,SD,SD,SD,SD,SD
3536,1,2019,SD,SD,-58.462014,-34.633968,SD,SD,Varon,SD,SD
3537,1,2019,SD,SD,-58.432901,-34.573346,SD,SD,Varon,47,SD
3538,1,2019,SD,SD,-58.451578,-34.552174,SD,SD,Mujer,23,SD
3539,1,2019,SD,SD,-58.379664,-34.622042,SD,SD,Varon,29,SD
3540,1,2019,SD,SD,SD,SD,MOTO,SD,Varon,32,SD
3541,1,2019,SD,SD,-58.375448,-34.592655,SD,SD,Mujer,26,SD
3542,1,2019,SD,SD,-58.454789,-34.576606,SD,SD,Mujer,SD,SD
3543,1,2019,SD,SD,SD,SD,SD,SD,Mujer,50,SD
3544,1,2019,SD,SD,-58.493708,-34.615868,AUTO,SD,Varon,31,SD
3545,1,2019,SD,SD,-58.391962,-34.609233,SD,SD,Mujer,SD,SD
3546,1,2019,SD,SD,-58.517208,-34.604188,SD,SD,Varon,SD,SD
3547,1,2019,SD,SD,SD,SD,SD,SD,Mujer,SD,SD
3548,1,2019,SD,SD,-58.427076,-34.580732,SD,SD,Varon,29,SD
3549,1,2019,SD,SD,-58.488171,-34.603494,SD,SD,SD,SD,SD
3550,1,2019,SD,SD,-58.466139,-34.55432,AUTO,SD,Mujer,SD,SD
3551,1,2019,SD,SD,-58.416244,-34.647824,SD,SD,Varon,31,SD
3552,1,2019,SD,SD,-58.382282,-34.602581,SD,SD,Varon,SD,SD
3553,1,2019,SD,SD,-58.528963,-34.618762,SD,SD,Varon,27,SD
3554,1,2019,SD,SD,-58.359492,-34.636531,SD,SD,Varon,35,SD
3555,3,2019,SD,SD,-58.524165,-34.624164,SD,SD,Mujer,30,SD
3556,1,2019,SD,SD,-58.412692,-34.618068,SD,SD,Mujer,63,SD
3557,1,2019,SD,SD,-58.382779,-34.594301,SD,SD,Mujer,63,SD
3558,1,2019,SD,SD,-58.465769,-34.642833,AUTO,SD,Varon,32,SD
3559,1,2019,SD,SD,-58.47791,-34.618128,SD,SD,Varon,36,SD
3560,1,2019,SD,SD,-58.469344,-34.5786,MOTO,SD,Varon,48,SD
3561,1,2019,SD,SD,-58.431891,-34.645412,SD,SD,Varon,35,SD
3562,1,2019,SD,SD,-58.391813,-34.597218,SD,SD,Varon,35,SD
3563,1,2019,SD,SD,-58.510559,-34.625114,SD,SD,Varon,22,SD
3564,2,2019,SD,SD,-58.40505,-34.649795,SD,SD,Varon,54,SD
3565,1,2019,SD,SD,-58.422307,-34.575507,SD,SD,Varon,29,SD
3566,1,2019,SD,SD,SD,SD,SD,SD,Varon,55,SD
3567,1,2019,SD,SD,-58.490265,-34.569815,MOTO,SD,Mujer,55,SD
3568,1,2019,SD,SD,-58.492907,-34.597067,SD,SD,Varon,36,SD
3569,1,2019,SD,"CERVI?O AV. y BULLRICH, INT. AV.",,,SD,SD,Mujer,61,SD
3570,1,2019,SD,SD,-58.441006,-34.630153,MOTO,SD,Varon,61,SD
3571,1,2019,SD,SD,-58.378781,-34.617546,SD,SD,Varon,35,SD
3572,1,2019,SD,SD,-58.414994,-34.585789,SD,SD,Mujer,30,SD
3573,2,2019,SD,SD,-58.407785,-34.619718,SD,SD,Varon,SD,SD
3574,1,2019,SD,SD,-58.44018,-34.565612,SD,SD,Varon,67,SD
3575,2,2019,SD,SD,-58.490877,-34.642757,AUTO,SD,Varon,70,SD
3576,1,2019,SD,SD,SD,SD,SD,SD,Varon,SD,SD
3577,3,2019,SD,SD,-58.51102,-34.6539,AUTO,SD,Mujer,SD,SD
3578,1,2019,SD,SD,-58.476937,-34.656294,SD,SD,Mujer,75,SD
3579,1,2019,SD,SD,-58.42124,-34.586963,SD,SD,Mujer,35,SD
3580,1,2019,SD,SD,-58.443171,-34.664933,SD,SD,Mujer,30,SD
3581,1,2019,SD,SD,-58.390669,-34.631527,SD,SD,Varon,28,SD
3582,1,2019,SD,SD,-58.469778,-34.649672,AUTO,SD,Varon,20,SD
3583,1,2019,SD,SD,-58.458364,-34.67315,SD,SD,Varon,20,SD
3584,1,2019,SD,SD,-58.381153,-34.609038,SD,SD,Varon,37,SD
3585,2,2019,SD,SD,-58.491706,-34.674193,SD,SD,Varon,32,SD
3586,1,2019,SD,SD,-58.474928,-34.53999,AUTO,SD,Varon,SD,SD
3587,1,2019,SD,SD,-58.430254,-34.590004,CICLISTA,SD,Varon,SD,SD
3588,1,2019,SD,SD,-58.510049,-34.639115,CICLISTA,SD,Mujer,SD,SD
3589,1,2019,SD,SD,-58.505354,-34.62902,SD,SD,Varon,36,SD
3590,2,2019,SD,SD,-58.397377,-34.595558,SD,SD,Mujer,36,SD
3591,1,2019,SD,SD,-58.435503,-34.620405,MOTO,SD,Mujer,28,SD
3592,1,2019,SD,SD,-58.413577,-34.625138,MOTO,SD,Varon,21,SD
3593,1,2019,SD,SD,-58.468893,-34.56118,SD,SD,Varon,43,SD
3594,2,2019,SD,SD,-58.434577,-34.653006,MOTO,SD,Varon,59,SD
3595,1,2019,SD,SD,-58.398969,-34.611982,SD,SD,Varon,42,SD
3596,1,2019,SD,SD,-58.36793,-34.605172,SD,SD,Mujer,67,SD
3597,1,2019,SD,SD,-58.44786,-34.578755,MOTO,SD,Mujer,33,SD
3598,1,2019,SD,SD,-58.399833,-34.620905,SD,SD,Mujer,56,SD
3599,1,2019,SD,SD,-58.48436,-34.599732,SD,SD,Varon,56,SD
3600,1,2019,SD,SD,-58.417268,-34.597825,SD,SD,Mujer,27,SD
3601,1,2019,SD,SD,-58.468626,-34.573154,AUTO,SD,Varon,30,SD
3602,1,2019,SD,SD,-58.385505,-34.604013,PEATON,SD,Varon,24,SD
3603,1,2019,SD,SD,-58.38253,-34.58858,SD,SD,Varon,38,SD
3604,1,2019,SD,SD,-58.387886,-34.635018,SD,SD,Mujer,27,SD
3605,1,2019,SD,SD,-58.358629,-34.61161,MOTO,SD,Mujer,SD,SD
3606,1,2019,SD,SD,-58.391813,-34.597218,SD,SD,Varon,28,SD
3607,1,2019,SD,SD,-58.380622,-34.619758,SD,SD,Varon,26,SD
3608,1,2019,SD,SD,-58.490002,-34.601964,SD,SD,Varon,SD,SD
3609,1,2019,SD,SD,-58.457509,-34.561086,SD,SD,Mujer,53,SD
3610,1,2019,SD,SD,-58.434413,-34.564889,SD,SD,Mujer,18,SD
3611,1,2019,SD,SD,-58.449128,-34.593194,SD,SD,Mujer,36,SD
3612,1,2019,SD,SD,-58.496674,-34.643767,SD,SD,Mujer,22,SD
3613,2,2019,SD,SD,-58.502018,-34.574353,SD,SD,Varon,72,SD
3614,1,2019,SD,SD,-58.417788,-34.652577,SD,SD,Mujer,28,SD
3615,1,2019,SD,SD,SD,SD,SD,SD,Mujer,SD,SD
3616,1,2019,SD,SD,-58.410708,-34.588739,SD,SD,Mujer,44,SD
3617,1,2019,SD,SD,-58.453539,-34.624071,SD,SD,Varon,22,SD
3618,2,2019,SD,SD,SD,SD,MOTO,SD,Varon,35,SD
3619,1,2019,SD,SD,-58.519752,-34.639007,SD,SD,Varon,SD,SD
3620,1,2019,SD,SD,-58.519752,-34.639007,SD,SD,Varon,51,SD
3621,1,2019,SD,SD,-58.382852,-34.588405,SD,SD,Varon,SD,SD
3622,1,2019,SD,SD,-58.475399,-34.635661,MOTO,SD,Mujer,40,SD
3623,2,2019,SD,SD,-58.436745,-34.551611,SD,SD,Varon,65,SD
3624,2,2019,SD,SD,-58.453253,-34.591002,MOTO,SD,Mujer,65,SD
3625,1,2019,SD,SD,-58.390358,-34.61679,SD,SD,Varon,59,SD
3626,1,2019,SD,SD,-58.430974,-34.602256,SD,SD,Mujer,SD,SD
3627,1,2019,SD,SD,-58.43533,-34.596162,SD,SD,Varon,SD,SD
3628,1,2019,SD,SD,-58.458298,-34.560158,SD,SD,SD,SD,SD
3629,1,2019,SD,SD,-58.434766,-34.628156,SD,SD,Mujer,37,SD
3630,3,2019,SD,SD,-58.387448,-34.585902,SD,SD,Varon,SD,SD
3631,1,2019,SD,SD,-58.426251,-34.594231,SD,SD,Mujer,SD,SD
3632,2,2019,SD,SD,-58.445516,-34.595598,MOTO,SD,Mujer,40,SD
3633,1,2019,SD,SD,-58.507613,-34.625336,PEATON,SD,Varon,27,SD
3634,1,2019,SD,SD,-58.394726,-34.612881,MOTO,SD,Varon,35,SD
3635,1,2019,SD,SD,-58.40538,-34.598125,SD,SD,Varon,72,SD
3636,1,2019,SD,SD,-58.389888,-34.640202,SD,SD,Varon,SD,SD
3637,1,2019,SD,SD,-58.440377,-34.630963,SD,SD,Varon,50,SD
3638,1,2019,SD,SD,-58.465548,-34.633747,SD,SD,Varon,37,SD
3639,1,2019,SD,SD,-58.452017,-34.606166,SD,SD,Varon,SD,SD
3640,1,2019,SD,SD,-58.427799,-34.622072,CICLISTA,SD,Mujer,SD,SD
3641,1,2019,SD,SD,-58.405818,-34.624226,CICLISTA,SD,Varon,19,SD
3642,1,2019,SD,SD,-58.471219,-34.623762,SD,SD,Varon,SD,SD
3643,1,2019,SD,SD,-58.417001,-34.596645,SD,SD,Mujer,SD,SD
3644,2,2019,SD,SD,-58.396992,-34.656083,SD,SD,Varon,48,SD
3645,1,2019,SD,SD,-58.437173,-34.58642,SD,SD,Varon,43,SD
3646,1,2019,SD,SD,SD,SD,SD,SD,Mujer,32,SD
3647,1,2019,SD,SD,-58.413176,-34.591052,SD,SD,Varon,43,SD
3648,1,2019,SD,SD,-58.366311,-34.626692,AUTO,SD,Varon,52,SD
3649,1,2019,SD,SD,-58.461517,-34.566305,SD,SD,Mujer,43,SD
3650,1,2019,SD,SD,-58.442983,-34.567999,AUTO,SD,Varon,SD,SD
3651,1,2019,SD,SD,-58.405971,-34.610119,SD,SD,Mujer,22,SD
3652,2,2019,SD,SD,-58.485154,-34.599069,SD,SD,Varon,19,SD
3653,1,2019,SD,SD,-58.380712,-34.648619,SD,SD,Varon,47,SD
3654,1,2019,SD,SD,-58.437815,-34.614074,SD,SD,Varon,19,SD
3655,1,2019,SD,SD,-58.380432,-34.614189,SD,SD,Mujer,19,SD
3656,1,2019,SD,SD,-58.467316,-34.63555,SD,SD,Varon,47,SD
3657,1,2019,SD,SD,-58.409257,-34.620021,SD,SD,Varon,56,SD
3658,1,2019,SD,SD,-58.45074,-34.606493,SD,SD,Varon,26,SD
3659,1,2019,SD,SD,-58.438708,-34.608797,SD,SD,Varon,45,SD
3660,1,2019,SD,SD,-58.405096,-34.598124,SD,SD,Mujer,SD,SD
3661,1,2019,SD,SD,-58.412413,-34.635215,MOTO,SD,Varon,49,SD
3662,1,2019,SD,SD,-58.368591,-34.633459,AUTO,SD,Varon,42,SD
3663,1,2019,SD,SD,-58.366574,-34.628265,SD,SD,Varon,19,SD
3664,2,2019,SD,SD,-58.413749,-34.610761,SD,SD,Varon,50,SD
3665,1,2019,SD,SD,-58.432157,-34.622764,PEATON,SD,Mujer,35,SD
3666,1,2019,SD,SD,-58.448224,-34.630141,SD,SD,Varon,31,SD
3667,1,2019,SD,SD,-58.482094,-34.598398,SD,SD,Mujer,34,SD
3668,1,2019,SD,SD,-58.404939,-34.649988,SD,SD,Mujer,26,SD
3669,1,2019,SD,SD,-58.456624,-34.620005,SD,SD,Varon,SD,SD
3670,1,2019,SD,SD,SD,SD,SD,SD,Varon,78,SD
3671,1,2019,SD,SD,-58.511712,-34.654568,SD,SD,Varon,78,SD
3672,1,2019,SD,SD,-58.370936,-34.599526,SD,SD,Varon,79,SD
3673,1,2019,SD,SD,-58.464908,-34.616045,SD,SD,Varon,22,SD
3674,1,2019,SD,SD,-58.43606,-34.6739,AUTO,SD,Varon,SD,SD
3675,1,2019,SD,SD,-58.377267,-34.61878,SD,SD,Mujer,29,SD
3676,2,2019,SD,SD,-58.435252,-34.628152,SD,SD,Varon,30,SD
3677,1,2019,SD,SD,-58.399927,-34.59962,SD,SD,Varon,56,SD
3678,1,2019,SD,SD,-58.487723,-34.603856,SD,SD,Varon,56,SD
3679,1,2019,SD,SD,-58.373203,-34.61401,SD,SD,Varon,43,SD
3680,1,2019,SD,SD,-58.408153,-34.598068,MOTO,SD,Mujer,28,SD
3681,1,2019,SD,SD,-58.519116,-34.589282,SD,SD,Mujer,56,SD
3682,1,2019,SD,SD,-58.391717,-34.613823,SD,SD,Varon,34,SD
3683,1,2019,SD,SD,-58.365452,-34.620317,SD,SD,Mujer,24,SD
3684,1,2019,SD,SD,-58.437091,-34.617078,CICLISTA,SD,Varon,27,SD
3685,1,2019,SD,SD,-58.394317,-34.599942,SD,SD,Varon,29,SD
3686,1,2019,SD,SD,-58.424219,-34.632237,SD,SD,Mujer,35,SD
3687,2,2019,SD,SD,-58.394317,-34.599942,SD,SD,Varon,SD,SD
3688,1,2019,SD,SD,-58.530101,-34.633172,MOTO,SD,Varon,27,SD
3689,1,2019,SD,SD,-58.423408,-34.579642,SD,SD,Varon,35,SD
3690,1,2019,SD,SD,-58.391704,-34.618157,SD,SD,Varon,25,SD
3691,1,2019,SD,SD,-58.411126,-34.592471,MOTO,SD,Varon,25,SD
3692,1,2019,SD,SD,-58.429014,-34.580954,SD,SD,Varon,44,SD
3693,1,2019,SD,SD,-58.492269,-34.637781,SD,SD,Mujer,70,SD
3694,1,2019,SD,SD,-58.428807,-34.599043,SD,SD,Varon,SD,SD
3695,1,2019,SD,SD,-58.399919,-34.625601,SD,SD,Mujer,42,SD
3696,1,2019,SD,SD,-58.381492,-34.595361,MOTO,SD,Mujer,67,SD
3697,1,2019,SD,SD,-58.451224,-34.601017,SD,SD,SD,SD,SD
3698,1,2019,SD,SD,-58.449292,-34.606856,SD,SD,Mujer,SD,SD
3699,1,2019,SD,SD,-58.44119,-34.606035,SD,SD,Varon,27,SD
3700,2,2019,SD,SD,-58.405641,-34.644369,SD,SD,Mujer,49,SD
3701,1,2019,SD,SD,-58.529232,-34.653343,SD,SD,Varon,SD,SD
3702,1,2019,SD,SD,-58.41316,-34.587003,SD,SD,Varon,46,SD
3703,1,2019,SD,SD,-58.492907,-34.597067,AUTO,SD,Varon,SD,SD
3704,1,2019,SD,SD,-58.462788,-34.670574,SD,SD,Varon,29,SD
3705,2,2019,SD,SD,-58.525488,-34.63621,MOTO,SD,Varon,29,SD
3706,1,2019,SD,SD,-58.367136,-34.612159,PEATON,SD,Varon,21,SD
3707,1,2019,SD,SD,-58.498308,-34.609436,SD,SD,Mujer,21,SD
3708,1,2019,SD,SD,-58.513038,-34.659564,AUTO,SD,Mujer,26,SD
3709,1,2019,SD,SD,-58.471703,-34.625836,MOTO,SD,Varon,38,SD
3710,1,2019,SD,SD,-58.527785,-34.637286,SD,SD,Varon,33,SD
3711,1,2019,SD,SD,-58.462218,-34.623361,SD,SD,Mujer,33,SD
3712,1,2019,SD,SD,-58.3816,-34.594178,SD,SD,Varon,34,SD
3713,1,2019,SD,SD,-58.382779,-34.594301,SD,SD,Varon,34,SD
3714,1,2019,SD,SD,-58.522692,-34.617041,AUTO,SD,Mujer,SD,SD
3715,1,2019,SD,SD,-58.52544,-34.636113,SD,SD,Varon,74,SD
3716,1,2019,SD,SD,SD,SD,SD,SD,Varon,74,SD
3717,3,2019,SD,SD,-58.492918,-34.623982,SD,SD,Varon,33,SD
3718,1,2019,SD,SD,-58.393605,-34.634919,SD,SD,Varon,27,SD
3719,1,2019,SD,SD,-58.467278,-34.650589,SD,SD,Varon,52,SD
3720,1,2019,SD,SD,-58.511648,-34.624277,SD,SD,Varon,26,SD
3721,1,2019,SD,SD,-58.475488,-34.539371,SD,SD,Varon,22,SD
3722,1,2019,SD,SD,-58.382817,-34.627859,SD,SD,Varon,22,SD
3723,1,2019,SD,SD,-58.528413,-34.650156,AUTO,SD,Varon,SD,SD
3724,1,2019,SD,SD,-58.381002,-34.622148,SD,SD,Mujer,SD,SD
3725,2,2019,SD,SD,-58.439625,-34.562784,MOTO,SD,Varon,36,SD
3726,1,2019,SD,SD,-58.502185,-34.569626,SD,SD,Mujer,SD,SD
3727,1,2019,SD,SD,-58.390945,-34.595903,SD,SD,Mujer,SD,SD
3728,1,2019,SD,SD,-58.442423,-34.573798,MOTO,SD,Varon,44,SD
3729,1,2019,SD,SD,-58.521906,-34.643555,SD,SD,Varon,44,SD
3730,1,2019,SD,SD,-58.426239,-34.581357,SD,SD,Varon,34,SD
3731,1,2019,SD,SD,-58.480516,-34.639076,SD,SD,Mujer,78,SD
3732,2,2019,SD,SD,-58.442429,-34.637501,SD,SD,Mujer,73,SD
3733,1,2019,SD,SD,-58.374002,-34.60096,SD,SD,Mujer,74,SD
3734,1,2019,SD,SD,-58.456477,-34.594104,MOTO,SD,Mujer,44,SD
3735,1,2019,SD,SD,-58.410667,-34.588556,SD,SD,Varon,41,SD
3736,1,2019,SD,SD,-58.410667,-34.588556,SD,SD,Varon,SD,SD
3737,2,2019,SD,SD,-58.500019,-34.673207,SD,SD,Mujer,69,SD
3738,1,2019,SD,SD,-58.501043,-34.65014,MOTO,SD,Mujer,69,SD
3739,1,2019,SD,SD,-58.4671,-34.646021,SD,SD,Varon,SD,SD
3740,1,2019,SD,SD,-58.473483,-34.63179,SD,SD,Varon,39,SD
3741,1,2019,SD,SD,-58.399643,-34.61849,SD,SD,Mujer,SD,SD
3742,2,2019,SD,SD,-58.498005,-34.637232,SD,SD,Varon,18,SD
3743,1,2019,SD,SD,-58.48142,-34.611413,SD,SD,Mujer,60,SD
3744,1,2019,SD,SD,SD,SD,AUTO,SD,Mujer,36,SD
3745,1,2019,SD,SD,-58.490284,-34.585761,SD,SD,Varon,53,SD
3746,1,2019,SD,SD,-58.489352,-34.676484,PEATON,SD,Mujer,54,SD
3747,1,2019,SD,SD,-58.468206,-34.589419,SD,SD,Mujer,SD,SD
3748,1,2019,SD,SD,-58.396622,-34.65143,SD,SD,SD,SD,SD
3749,1,2019,SD,SD,-58.405667,-34.612083,PEATON,SD,Mujer,35,SD
3750,1,2019,SD,SD,SD,SD,SD,SD,Varon,42,SD
3751,1,2019,SD,SD,-58.400614,-34.622218,SD,SD,Varon,22,SD
3752,2,2019,SD,SD,-58.454117,-34.643893,SD,SD,Varon,52,SD
3753,1,2019,SD,SD,-58.429256,-34.615104,SD,SD,Varon,39,SD
3754,1,2019,SD,SD,-58.480727,-34.673701,SD,SD,Varon,39,SD
3755,1,2019,SD,SD,-58.466497,-34.608241,SD,SD,Varon,40,SD
3756,1,2019,SD,SD,-58.424992,-34.574556,SD,SD,Varon,42,SD
3757,1,2019,SD,SD,-58.41187,-34.571369,SD,SD,Mujer,30,SD
3758,1,2019,SD,SD,-58.431397,-34.654099,SD,SD,Varon,54,SD
3759,2,2019,SD,SD,-58.431961,-34.578649,MOTO,SD,Mujer,54,SD
3760,1,2019,SD,SD,-58.401352,-34.586121,SD,SD,Mujer,SD,SD
3761,3,2019,SD,SD,-58.486725,-34.684785,SD,SD,Varon,19,SD
3762,1,2019,SD,SD,-58.460432,-34.689396,SD,SD,Varon,42,SD
3763,1,2019,SD,SD,-58.437091,-34.617078,SD,SD,Varon,32,SD
3764,1,2019,SD,SD,-58.470871,-34.582643,SD,SD,Mujer,22,SD
3765,1,2019,SD,SD,-58.485065,-34.548044,PEATON,SD,Varon,25,SD
3766,16,2019,SD,SD,-58.443244,-34.626778,SD,SD,Varon,25,SD
3767,1,2019,SD,SD,-58.49801,-34.630954,SD,SD,Mujer,SD,SD
3768,1,2019,SD,SD,-58.474902,-34.54569,SD,SD,Mujer,SD,SD
3769,2,2019,SD,SD,-58.518306,-34.626898,SD,SD,Mujer,SD,SD
3770,1,2019,SD,SD,-58.430609,-34.607046,SD,SD,Mujer,86,SD
3771,1,2019,SD,SD,-58.399578,-34.62208,SD,SD,Mujer,44,SD
3772,1,2019,SD,SD,-58.465958,-34.615841,SD,SD,Mujer,SD,SD
3773,1,2019,SD,SD,-58.443302,-34.562088,SD,SD,SD,SD,SD
3774,1,2019,SD,SD,-58.501832,-34.650866,SD,SD,Varon,31,SD
3775,2,2019,SD,SD,-58.46735,-34.657235,SD,SD,Varon,61,SD
3776,2,2019,SD,SD,-58.371488,-34.598416,SD,SD,Varon,SD,SD
3777,1,2019,SD,SD,-58.445878,-34.636654,SD,SD,Mujer,SD,SD
3778,1,2019,SD,SD,-58.438586,-34.599646,SD,SD,Mujer,44,SD
3779,1,2019,SD,SD,-58.467457,-34.681924,SD,SD,Mujer,43,SD
3780,1,2019,SD,SD,-58.422385,-34.626271,SD,SD,Mujer,38,SD
3781,1,2019,SD,SD,-58.411957,-34.642838,TRANSPORTE PUBLICO,SD,Varon,42,SD
3782,1,2019,SD,SD,-58.448775,-34.597852,SD,SD,Mujer,42,SD
3783,1,2019,SD,SD,-58.442693,-34.603552,SD,SD,Varon,37,SD
3784,1,2019,SD,SD,-58.486187,-34.605746,SD,SD,Varon,52,SD
3785,1,2019,SD,SD,-58.435727,-34.58746,MOTO,SD,Mujer,70,SD
3786,1,2019,SD,SD,-58.503074,-34.646526,SD,SD,Mujer,52,SD
3787,1,2019,SD,SD,-58.409273,-34.635442,SD,SD,Mujer,52,SD
3788,1,2019,SD,SD,-58.460226,-34.578296,SD,SD,Varon,24,SD
3789,1,2019,SD,SD,-58.425734,-34.631131,SD,SD,Varon,73,SD
3790,1,2019,SD,SD,-58.474268,-34.573783,SD,SD,Mujer,44,SD
3791,1,2019,SD,SD,-58.396386,-34.608269,SD,SD,Mujer,44,SD
3792,1,2019,SD,SD,-58.479909,-34.56908,SD,SD,Mujer,SD,SD
3793,1,2019,SD,NAZCA AV. 768,,,SD,SD,Varon,29,SD
3794,1,2019,SD,SD,-58.389888,-34.640202,CICLISTA,SD,Varon,20,SD
3795,1,2019,SD,SD,-58.454251,-34.564875,CICLISTA,SD,Varon,26,SD
3796,1,2019,SD,SD,-58.427028,-34.596165,CICLISTA,SD,Mujer,45,SD
3797,1,2019,SD,SD,-58.499268,-34.573192,SD,SD,Varon,37,SD
3798,1,2019,SD,SD,-58.504735,-34.577561,SD,SD,Varon,25,SD
3799,1,2019,SD,SD,-58.437463,-34.592045,SD,SD,Mujer,30,SD
3800,1,2019,SD,SD,-58.471196,-34.634118,SD,SD,SD,SD,SD
3801,1,2019,SD,SD,-58.449274,-34.540487,MOTO,SD,Varon,39,SD
3802,1,2019,SD,SD,-58.504574,-34.658925,SD,SD,Varon,SD,SD
3803,1,2019,SD,SD,-58.420637,-34.61317,SD,SD,Varon,75,SD
3804,1,2019,SD,SD,-58.530149,-34.6308,SD,SD,Varon,SD,SD
3805,1,2019,SD,SD,-58.360592,-34.634168,MOTO,SD,Varon,24,SD
3806,1,2019,SD,SD,-58.453967,-34.585182,MOTO,SD,Varon,27,SD
3807,1,2019,SD,SD,-58.443663,-34.541157,SD,SD,Mujer,SD,SD
3808,1,2019,SD,SD,-58.413183,-34.629524,SD,SD,Varon,32,SD
3809,1,2019,SD,SD,-58.466808,-34.535844,SD,SD,Varon,44,SD
3810,1,2019,SD,SD,-58.483275,-34.634157,SD,SD,Varon,49,SD
3811,2,2019,SD,SD,-58.444724,-34.601479,MOTO,SD,Mujer,SD,SD
3812,1,2019,SD,SD,-58.523052,-34.615631,SD,SD,Varon,SD,SD
3813,1,2019,SD,SD,-58.50483,-34.66395,SD,SD,Mujer,SD,SD
3814,1,2019,SD,SD,-58.472122,-34.548971,MOTO,SD,Varon,20,SD
3815,1,2019,SD,SD,-58.450574,-34.57742,SD,SD,Varon,SD,SD
3816,1,2019,SD,SD,-58.368691,-34.617004,SD,SD,Varon,36,SD
3817,1,2019,SD,SD,-58.493649,-34.5716,SD,SD,Varon,39,SD
3818,3,2019,SD,SD,-58.511401,-34.658463,SD,SD,Varon,47,SD
3819,1,2019,SD,SD,-58.3687,-34.643812,SD,SD,Varon,24,SD
3820,1,2019,SD,SD,-58.390773,-34.590621,SD,SD,Mujer,42,SD
3821,1,2019,SD,SD,-58.421237,-34.583325,SD,SD,Varon,69,SD
3822,1,2019,SD,SD,-58.488835,-34.555039,SD,SD,Mujer,33,SD
3823,1,2019,SD,SD,-58.488986,-34.684273,SD,SD,Varon,2,SD
3824,1,2019,SD,SD,-58.444246,-34.642804,SD,SD,Varon,25,SD
3825,1,2019,SD,SD,-58.467078,-34.62247,SD,SD,Mujer,25,SD
3826,1,2019,SD,SD,-58.431992,-34.574144,AUTO,SD,Varon,36,SD
3827,1,2019,SD,SD,-58.382051,-34.607894,SD,SD,Varon,47,SD
3828,1,2019,SD,SD,-58.406648,-34.604412,SD,SD,Mujer,47,SD
3829,1,2019,SD,SD,-58.445602,-34.60733,SD,SD,Varon,23,SD
3830,1,2019,SD,SD,-58.370666,-34.629491,SD,SD,Varon,22,SD
3831,1,2019,SD,CABILDO AV. y MENDOZA,,,SD,SD,Varon,50,SD
3832,1,2019,SD,SD,-58.370639,-34.629726,SD,SD,Varon,49,SD
3833,1,2019,SD,SD,-58.485844,-34.686275,SD,SD,Varon,SD,SD
3834,1,2019,SD,SD,-58.368125,-34.598436,SD,SD,Mujer,SD,SD
3835,1,2019,SD,SD,-58.474088,-34.653602,SD,SD,Varon,27,SD
3836,1,2019,SD,SD,SD,SD,SD,SD,Mujer,27,SD
3837,1,2019,SD,SD,-58.443192,-34.616333,SD,SD,Varon,47,SD
3838,1,2019,SD,SD,SD,SD,MOTO,SD,Varon,39,SD
3839,1,2019,SD,SD,-58.469826,-34.698006,SD,SD,Varon,6,SD
3840,1,2019,SD,SD,-58.465961,-34.648961,SD,SD,Varon,23,SD
3841,1,2019,SD,SD,-58.413196,-34.638428,SD,SD,Varon,38,SD
3842,1,2019,SD,SD,-58.460668,-34.614347,SD,SD,Varon,30,SD
3843,1,2019,SD,SD,-58.472706,-34.652343,SD,SD,Mujer,30,SD
3844,1,2019,SD,SD,-58.520241,-34.654202,SD,SD,Mujer,SD,SD
3845,1,2019,SD,SD,-58.401852,-34.593328,SD,SD,Varon,37,SD
3846,1,2019,SD,SD,-58.36646,-34.618118,SD,SD,Varon,39,SD
3847,1,2019,SD,SD,-58.485835,-34.602135,MOTO,SD,Varon,37,SD
3848,1,2019,SD,SD,-58.429173,-34.594854,SD,SD,Mujer,23,SD
3849,1,2019,SD,SD,-58.361353,-34.613419,SD,SD,Varon,32,SD
3850,1,2019,SD,SD,-58.481077,-34.590195,AUTO,SD,Mujer,48,SD
3851,1,2019,SD,SD,-58.422051,-34.574935,SD,SD,Mujer,61,SD
3852,2,2019,SD,SD,-58.490492,-34.583649,SD,SD,Mujer,61,SD
3853,2,2019,SD,SD,-58.412636,-34.556933,SD,SD,Varon,34,SD
3854,1,2019,SD,SD,-58.361353,-34.613419,SD,SD,Varon,35,SD
3855,1,2019,SD,SD,-58.448379,-34.59252,MOTO,SD,Mujer,SD,SD
3856,1,2019,SD,RIVADAVIA AV. y PIEDRAS,,,SD,SD,Mujer,SD,SD
