Id,Victimas,FECHA,Año,Mes,Dia,HORA,Franja_Horaria,Tipo_calle,Cruce,Direccion_Normalizada,COMUNA,X,Y,Victima,Acusado,Rol,Sexo,Edad
40,1,2018-04-27,2018,4,27,13:30:00,13,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","LA PLATA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4,-58.42281627,-34.64282424,PEATON,PASAJEROS,PEATON,FEMENINO,78
40,1,2018-04-27,2018,4,27,13:30:00,13,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","LA PLATA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4,-58.42281627,-34.64282424,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,78
40,1,2018-04-27,2018,4,27,13:30:00,13,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","LA PLATA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4,-58.42281627,-34.64282424,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,34
40,1,2018-04-27,2018,4,27,13:30:00,13,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","LA PLATA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4,-58.42281627,-34.64282424,PEATON,PASAJEROS,PEATON,MASCULINO,75
41,1,2018-04-27,2018,4,27,18:43:00,18,CALLE,PERDRIEL,BRANDSEN y PERDRIEL,4,-58.38666024,-34.63953396,MOTO,CARGAS,CONDUCTOR,MASCULINO,SD
41,1,2018-04-27,2018,4,27,18:43:00,18,CALLE,PERDRIEL,BRANDSEN y PERDRIEL,4,-58.38666024,-34.63953396,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,23
41,1,2018-04-27,2018,4,27,18:43:00,18,CALLE,PERDRIEL,BRANDSEN y PERDRIEL,4,-58.38666024,-34.63953396,MOTO,CARGAS,PEATON,MASCULINO,39
41,1,2018-04-27,2018,4,27,18:43:00,18,CALLE,PERDRIEL,BRANDSEN y PERDRIEL,4,-58.38666024,-34.63953396,MOTO,CARGAS,PEATON,FEMENINO,53
41,1,2018-04-27,2018,4,27,18:43:00,18,CALLE,PERDRIEL,BRANDSEN y PERDRIEL,4,-58.38666024,-34.63953396,MOTO,CARGAS,PEATON,MASCULINO,39
42,1,2018-04-28,2018,4,28,06:30:00,6,AVENIDA,ALVAREZ JONTE AV.,"VILARDEBO, TEODORO y ALVAREZ JONTE AV.",11,-58.49122843,-34.61207587,MOTO,AUTO,PEATON,FEMENINO,56
42,1,2018-04-28,2018,4,28,06:30:00,6,AVENIDA,ALVAREZ JONTE AV.,"VILARDEBO, TEODORO y ALVAREZ JONTE AV.",11,-58.49122843,-34.61207587,MOTO,AUTO,CONDUCTOR,MASCULINO,25
42,1,2018-04-28,2018,4,28,06:30:00,6,AVENIDA,ALVAREZ JONTE AV.,"VILARDEBO, TEODORO y ALVAREZ JONTE AV.",11,-58.49122843,-34.61207587,MOTO,AUTO,CICLISTA,FEMENINO,SD
42,1,2018-04-28,2018,4,28,06:30:00,6,AVENIDA,ALVAREZ JONTE AV.,"VILARDEBO, TEODORO y ALVAREZ JONTE AV.",11,-58.49122843,-34.61207587,MOTO,AUTO,PEATON,MASCULINO,64
42,1,2018-04-28,2018,4,28,06:30:00,6,AVENIDA,ALVAREZ JONTE AV.,"VILARDEBO, TEODORO y ALVAREZ JONTE AV.",11,-58.49122843,-34.61207587,MOTO,AUTO,PEATON,MASCULINO,50
43,1,2018-04-28,2018,4,28,09:00:00,9,AVENIDA,INDEPENDENCIA AV.,ALBERTI e INDEPENDENCIA AV.,3,-58.40098306,-34.61866627,PEATON,AUTO,CONDUCTOR,MASCULINO,24
43,1,2018-04-28,2018,4,28,09:00:00,9,AVENIDA,INDEPENDENCIA AV.,ALBERTI e INDEPENDENCIA AV.,3,-58.40098306,-34.61866627,PEATON,AUTO,PEATON,FEMENINO,50
43,1,2018-04-28,2018,4,28,09:00:00,9,AVENIDA,INDEPENDENCIA AV.,ALBERTI e INDEPENDENCIA AV.,3,-58.40098306,-34.61866627,PEATON,AUTO,PEATON,FEMENINO,77
43,1,2018-04-28,2018,4,28,09:00:00,9,AVENIDA,INDEPENDENCIA AV.,ALBERTI e INDEPENDENCIA AV.,3,-58.40098306,-34.61866627,PEATON,AUTO,CONDUCTOR,MASCULINO,43
43,1,2018-04-28,2018,4,28,09:00:00,9,AVENIDA,INDEPENDENCIA AV.,ALBERTI e INDEPENDENCIA AV.,3,-58.40098306,-34.61866627,PEATON,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,21
44,1,2018-04-30,2018,4,30,07:00:00,7,AVENIDA,,ALVAREZ THOMAS AV. 879,13,-58.45448963,-34.57916920,AUTO,CARGAS,CONDUCTOR,MASCULINO,SD
44,1,2018-04-30,2018,4,30,07:00:00,7,AVENIDA,,ALVAREZ THOMAS AV. 879,13,-58.45448963,-34.57916920,AUTO,CARGAS,CONDUCTOR,MASCULINO,21
44,1,2018-04-30,2018,4,30,07:00:00,7,AVENIDA,,ALVAREZ THOMAS AV. 879,13,-58.45448963,-34.57916920,AUTO,CARGAS,CONDUCTOR,MASCULINO,60
44,1,2018-04-30,2018,4,30,07:00:00,7,AVENIDA,,ALVAREZ THOMAS AV. 879,13,-58.45448963,-34.57916920,AUTO,CARGAS,CONDUCTOR,MASCULINO,33
44,1,2018-04-30,2018,4,30,07:00:00,7,AVENIDA,,ALVAREZ THOMAS AV. 879,13,-58.45448963,-34.57916920,AUTO,CARGAS,CONDUCTOR,MASCULINO,50
44,1,2018-04-30,2018,4,30,07:00:00,7,AVENIDA,,ALVAREZ THOMAS AV. 879,13,-58.45448963,-34.57916920,AUTO,CARGAS,CONDUCTOR,MASCULINO,22
45,1,2018-05-02,2018,5,2,03:15:00,3,GRAL PAZ,RIVADAVIA AV.,"PAZ, GRAL. AV. y RIVADAVIA AV.",9,-58.52927982,-34.63931752,PEATON,AUTO,PEATON,MASCULINO,11
45,1,2018-05-02,2018,5,2,03:15:00,3,GRAL PAZ,RIVADAVIA AV.,"PAZ, GRAL. AV. y RIVADAVIA AV.",9,-58.52927982,-34.63931752,PEATON,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,26
45,1,2018-05-02,2018,5,2,03:15:00,3,GRAL PAZ,RIVADAVIA AV.,"PAZ, GRAL. AV. y RIVADAVIA AV.",9,-58.52927982,-34.63931752,PEATON,AUTO,CONDUCTOR,MASCULINO,41
45,1,2018-05-02,2018,5,2,03:15:00,3,GRAL PAZ,RIVADAVIA AV.,"PAZ, GRAL. AV. y RIVADAVIA AV.",9,-58.52927982,-34.63931752,PEATON,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,20
46,1,2018-05-08,2018,5,8,19:00:00,19,AVENIDA,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.59170240,PEATON,PASAJEROS,PEATON,MASCULINO,41
46,1,2018-05-08,2018,5,8,19:00:00,19,AVENIDA,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.59170240,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,37
46,1,2018-05-08,2018,5,8,19:00:00,19,AVENIDA,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.59170240,PEATON,PASAJEROS,PEATON,MASCULINO,82
46,1,2018-05-08,2018,5,8,19:00:00,19,AVENIDA,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.59170240,PEATON,PASAJEROS,PEATON,MASCULINO,76
46,1,2018-05-08,2018,5,8,19:00:00,19,AVENIDA,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.59170240,PEATON,PASAJEROS,PEATON,MASCULINO,15
46,1,2018-05-08,2018,5,8,19:00:00,19,AVENIDA,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.59170240,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,59
47,1,2018-05-09,2018,5,9,10:30:00,10,AVENIDA,PEDERNERA,RIVADAVIA AV. y PEDERNERA,7,-58.46411215,-34.62925068,PEATON,PASAJEROS,PEATON,FEMENINO,SD
47,1,2018-05-09,2018,5,9,10:30:00,10,AVENIDA,PEDERNERA,RIVADAVIA AV. y PEDERNERA,7,-58.46411215,-34.62925068,PEATON,PASAJEROS,PEATON,MASCULINO,57
47,1,2018-05-09,2018,5,9,10:30:00,10,AVENIDA,PEDERNERA,RIVADAVIA AV. y PEDERNERA,7,-58.46411215,-34.62925068,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,32
47,1,2018-05-09,2018,5,9,10:30:00,10,AVENIDA,PEDERNERA,RIVADAVIA AV. y PEDERNERA,7,-58.46411215,-34.62925068,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,41
47,1,2018-05-09,2018,5,9,10:30:00,10,AVENIDA,PEDERNERA,RIVADAVIA AV. y PEDERNERA,7,-58.46411215,-34.62925068,PEATON,PASAJEROS,CICLISTA,MASCULINO,44
48,1,2018-05-11,2018,5,11,19:15:00,19,CALLE,,QUESADA 2300,13,-58.46213220,-34.55395823,PEATON,AUTO,SD,SD,SD
48,1,2018-05-11,2018,5,11,19:15:00,19,CALLE,,QUESADA 2300,13,-58.46213220,-34.55395823,PEATON,AUTO,PEATON,MASCULINO,22
48,1,2018-05-11,2018,5,11,19:15:00,19,CALLE,,QUESADA 2300,13,-58.46213220,-34.55395823,PEATON,AUTO,PEATON,FEMENINO,40
48,1,2018-05-11,2018,5,11,19:15:00,19,CALLE,,QUESADA 2300,13,-58.46213220,-34.55395823,PEATON,AUTO,PEATON,FEMENINO,72
48,1,2018-05-11,2018,5,11,19:15:00,19,CALLE,,QUESADA 2300,13,-58.46213220,-34.55395823,PEATON,AUTO,PEATON,MASCULINO,36
48,1,2018-05-11,2018,5,11,19:15:00,19,CALLE,,QUESADA 2300,13,-58.46213220,-34.55395823,PEATON,AUTO,CONDUCTOR,MASCULINO,74
49,1,2018-05-14,2018,5,14,18:45:00,18,AVENIDA,JURAMENTO AV.,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.56203610,PEATON,PASAJEROS,PEATON,MASCULINO,78
49,1,2018-05-14,2018,5,14,18:45:00,18,AVENIDA,JURAMENTO AV.,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.56203610,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,46
49,1,2018-05-14,2018,5,14,18:45:00,18,AVENIDA,JURAMENTO AV.,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.56203610,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,16
49,1,2018-05-14,2018,5,14,18:45:00,18,AVENIDA,JURAMENTO AV.,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.56203610,PEATON,PASAJEROS,PEATON,FEMENINO,47
49,1,2018-05-14,2018,5,14,18:45:00,18,AVENIDA,JURAMENTO AV.,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.56203610,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,21
49,1,2018-05-14,2018,5,14,18:45:00,18,AVENIDA,JURAMENTO AV.,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.56203610,PEATON,PASAJEROS,PEATON,FEMENINO,28
49,1,2018-05-14,2018,5,14,18:45:00,18,AVENIDA,JURAMENTO AV.,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.56203610,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,56
50,1,2018-05-15,2018,5,15,21:15:00,21,CALLE,"CARBONARI, FRANCISCO, CMTE.","CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,-58.35977160,-34.64341878,PEATON,AUTO,CONDUCTOR,MASCULINO,36
50,1,2018-05-15,2018,5,15,21:15:00,21,CALLE,"CARBONARI, FRANCISCO, CMTE.","CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,-58.35977160,-34.64341878,PEATON,AUTO,CONDUCTOR,MASCULINO,33
50,1,2018-05-15,2018,5,15,21:15:00,21,CALLE,"CARBONARI, FRANCISCO, CMTE.","CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,-58.35977160,-34.64341878,PEATON,AUTO,PEATON,FEMENINO,57
50,1,2018-05-15,2018,5,15,21:15:00,21,CALLE,"CARBONARI, FRANCISCO, CMTE.","CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,-58.35977160,-34.64341878,PEATON,AUTO,CONDUCTOR,MASCULINO,41
50,1,2018-05-15,2018,5,15,21:15:00,21,CALLE,"CARBONARI, FRANCISCO, CMTE.","CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,-58.35977160,-34.64341878,PEATON,AUTO,CONDUCTOR,MASCULINO,49
50,1,2018-05-15,2018,5,15,21:15:00,21,CALLE,"CARBONARI, FRANCISCO, CMTE.","CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,-58.35977160,-34.64341878,PEATON,AUTO,PEATON,MASCULINO,73
51,1,2018-05-18,2018,5,18,20:30:00,20,AVENIDA,NAZCA,"CARRIL, SALVADOR MARIA DEL AV. y NAZCA",15,-58.49820145,-34.59070093,PEATON,PASAJEROS,SD,SD,SD
51,1,2018-05-18,2018,5,18,20:30:00,20,AVENIDA,NAZCA,"CARRIL, SALVADOR MARIA DEL AV. y NAZCA",15,-58.49820145,-34.59070093,PEATON,PASAJEROS,PEATON,FEMENINO,47
51,1,2018-05-18,2018,5,18,20:30:00,20,AVENIDA,NAZCA,"CARRIL, SALVADOR MARIA DEL AV. y NAZCA",15,-58.49820145,-34.59070093,PEATON,PASAJEROS,PEATON,MASCULINO,78
51,1,2018-05-18,2018,5,18,20:30:00,20,AVENIDA,NAZCA,"CARRIL, SALVADOR MARIA DEL AV. y NAZCA",15,-58.49820145,-34.59070093,PEATON,PASAJEROS,CICLISTA,MASCULINO,44
51,1,2018-05-18,2018,5,18,20:30:00,20,AVENIDA,NAZCA,"CARRIL, SALVADOR MARIA DEL AV. y NAZCA",15,-58.49820145,-34.59070093,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,19
52,1,2018-05-20,2018,5,20,02:30:00,2,CALLE,AGUERO,SAN LUIS y AGUERO,3,-58.41059280,-34.59939180,MOTO,AUTO,PEATON,MASCULINO,38
52,1,2018-05-20,2018,5,20,02:30:00,2,CALLE,AGUERO,SAN LUIS y AGUERO,3,-58.41059280,-34.59939180,MOTO,AUTO,CONDUCTOR,MASCULINO,28
52,1,2018-05-20,2018,5,20,02:30:00,2,CALLE,AGUERO,SAN LUIS y AGUERO,3,-58.41059280,-34.59939180,MOTO,AUTO,CONDUCTOR,MASCULINO,43
52,1,2018-05-20,2018,5,20,02:30:00,2,CALLE,AGUERO,SAN LUIS y AGUERO,3,-58.41059280,-34.59939180,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,49
52,1,2018-05-20,2018,5,20,02:30:00,2,CALLE,AGUERO,SAN LUIS y AGUERO,3,-58.41059280,-34.59939180,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,27
52,1,2018-05-20,2018,5,20,02:30:00,2,CALLE,AGUERO,SAN LUIS y AGUERO,3,-58.41059280,-34.59939180,MOTO,AUTO,PEATON,MASCULINO,58
53,1,2018-05-22,2018,5,22,11:15:00,11,CALLE,,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON,BICICLETA,CONDUCTOR,MASCULINO,30
53,1,2018-05-22,2018,5,22,11:15:00,11,CALLE,,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON,BICICLETA,PASAJERO_ACOMPAÑANTE,FEMENINO,20
53,1,2018-05-22,2018,5,22,11:15:00,11,CALLE,,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON,BICICLETA,PEATON,FEMENINO,86
53,1,2018-05-22,2018,5,22,11:15:00,11,CALLE,,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON,BICICLETA,CONDUCTOR,MASCULINO,21
53,1,2018-05-22,2018,5,22,11:15:00,11,CALLE,,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON,BICICLETA,CICLISTA,MASCULINO,59
53,1,2018-05-22,2018,5,22,11:15:00,11,CALLE,,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON,BICICLETA,CONDUCTOR,MASCULINO,41
54,1,2018-05-29,2018,5,29,07:30:00,7,AVENIDA,JUJUY AV.,INDEPENDENCIA AV. y JUJUY AV.,3,-58.40351561,-34.61883916,MOTO,AUTO,PEATON,MASCULINO,79
54,1,2018-05-29,2018,5,29,07:30:00,7,AVENIDA,JUJUY AV.,INDEPENDENCIA AV. y JUJUY AV.,3,-58.40351561,-34.61883916,MOTO,AUTO,CONDUCTOR,MASCULINO,32
54,1,2018-05-29,2018,5,29,07:30:00,7,AVENIDA,JUJUY AV.,INDEPENDENCIA AV. y JUJUY AV.,3,-58.40351561,-34.61883916,MOTO,AUTO,CONDUCTOR,MASCULINO,21
54,1,2018-05-29,2018,5,29,07:30:00,7,AVENIDA,JUJUY AV.,INDEPENDENCIA AV. y JUJUY AV.,3,-58.40351561,-34.61883916,MOTO,AUTO,CONDUCTOR,MASCULINO,47
54,1,2018-05-29,2018,5,29,07:30:00,7,AVENIDA,JUJUY AV.,INDEPENDENCIA AV. y JUJUY AV.,3,-58.40351561,-34.61883916,MOTO,AUTO,PEATON,MASCULINO,91
54,1,2018-05-29,2018,5,29,07:30:00,7,AVENIDA,JUJUY AV.,INDEPENDENCIA AV. y JUJUY AV.,3,-58.40351561,-34.61883916,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,47
55,1,2018-06-02,2018,6,2,13:00:00,13,AVENIDA,,RIVADAVIA AV. 11050,9,-58.51973844,-34.63918987,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,26
55,1,2018-06-02,2018,6,2,13:00:00,13,AVENIDA,,RIVADAVIA AV. 11050,9,-58.51973844,-34.63918987,PEATON,PASAJEROS,PEATON,FEMENINO,69
55,1,2018-06-02,2018,6,2,13:00:00,13,AVENIDA,,RIVADAVIA AV. 11050,9,-58.51973844,-34.63918987,PEATON,PASAJEROS,PEATON,FEMENINO,75
55,1,2018-06-02,2018,6,2,13:00:00,13,AVENIDA,,RIVADAVIA AV. 11050,9,-58.51973844,-34.63918987,PEATON,PASAJEROS,CONDUCTOR,FEMENINO,34
55,1,2018-06-02,2018,6,2,13:00:00,13,AVENIDA,,RIVADAVIA AV. 11050,9,-58.51973844,-34.63918987,PEATON,PASAJEROS,CICLISTA,MASCULINO,60
56,1,2018-06-03,2018,6,3,03:30:00,3,CALLE,HUMBERTO 1?,COMBATE DE LOS POZOS y HUMBERTO 1Â°,3,-58.39311376,-34.62163006,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,33
56,1,2018-06-03,2018,6,3,03:30:00,3,CALLE,HUMBERTO 1?,COMBATE DE LOS POZOS y HUMBERTO 1Â°,3,-58.39311376,-34.62163006,MOTO,PASAJEROS,PEATON,FEMENINO,63
56,1,2018-06-03,2018,6,3,03:30:00,3,CALLE,HUMBERTO 1?,COMBATE DE LOS POZOS y HUMBERTO 1Â°,3,-58.39311376,-34.62163006,MOTO,PASAJEROS,PEATON,MASCULINO,84
56,1,2018-06-03,2018,6,3,03:30:00,3,CALLE,HUMBERTO 1?,COMBATE DE LOS POZOS y HUMBERTO 1Â°,3,-58.39311376,-34.62163006,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,46
57,1,2018-06-03,2018,6,3,06:30:00,6,AVENIDA,THAMES,CORDOBA AV. y THAMES,15,-58.43531242,-34.59082159,MOTO,AUTO,PEATON,FEMENINO,57
57,1,2018-06-03,2018,6,3,06:30:00,6,AVENIDA,THAMES,CORDOBA AV. y THAMES,15,-58.43531242,-34.59082159,MOTO,AUTO,PEATON,MASCULINO,80
57,1,2018-06-03,2018,6,3,06:30:00,6,AVENIDA,THAMES,CORDOBA AV. y THAMES,15,-58.43531242,-34.59082159,MOTO,AUTO,CONDUCTOR,MASCULINO,26
57,1,2018-06-03,2018,6,3,06:30:00,6,AVENIDA,THAMES,CORDOBA AV. y THAMES,15,-58.43531242,-34.59082159,MOTO,AUTO,CONDUCTOR,MASCULINO,39
57,1,2018-06-03,2018,6,3,06:30:00,6,AVENIDA,THAMES,CORDOBA AV. y THAMES,15,-58.43531242,-34.59082159,MOTO,AUTO,PEATON,MASCULINO,57
57,1,2018-06-03,2018,6,3,06:30:00,6,AVENIDA,THAMES,CORDOBA AV. y THAMES,15,-58.43531242,-34.59082159,MOTO,AUTO,PEATON,MASCULINO,24
58,1,2018-06-08,2018,6,8,06:20:00,6,AVENIDA,SANCHEZ DE LORIA,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO,OTRO,PEATON,MASCULINO,37
58,1,2018-06-08,2018,6,8,06:20:00,6,AVENIDA,SANCHEZ DE LORIA,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO,OTRO,PEATON,FEMENINO,39
58,1,2018-06-08,2018,6,8,06:20:00,6,AVENIDA,SANCHEZ DE LORIA,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO,OTRO,CONDUCTOR,MASCULINO,54
58,1,2018-06-08,2018,6,8,06:20:00,6,AVENIDA,SANCHEZ DE LORIA,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO,OTRO,CONDUCTOR,MASCULINO,30
58,1,2018-06-08,2018,6,8,06:20:00,6,AVENIDA,SANCHEZ DE LORIA,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO,OTRO,PEATON,FEMENINO,49
58,1,2018-06-08,2018,6,8,06:20:00,6,AVENIDA,SANCHEZ DE LORIA,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO,OTRO,PASAJERO_ACOMPAÑANTE,FEMENINO,44
59,1,2018-06-08,2018,6,8,12:50:00,12,AVENIDA,"ALEM, LEANDRO N. AV.","LAVALLE y ALEM, LEANDRO N. AV.",1,-58.37048800,-34.60189492,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,30
59,1,2018-06-08,2018,6,8,12:50:00,12,AVENIDA,"ALEM, LEANDRO N. AV.","LAVALLE y ALEM, LEANDRO N. AV.",1,-58.37048800,-34.60189492,PEATON,PASAJEROS,PEATON,MASCULINO,51
59,1,2018-06-08,2018,6,8,12:50:00,12,AVENIDA,"ALEM, LEANDRO N. AV.","LAVALLE y ALEM, LEANDRO N. AV.",1,-58.37048800,-34.60189492,PEATON,PASAJEROS,PEATON,FEMENINO,78
59,1,2018-06-08,2018,6,8,12:50:00,12,AVENIDA,"ALEM, LEANDRO N. AV.","LAVALLE y ALEM, LEANDRO N. AV.",1,-58.37048800,-34.60189492,PEATON,PASAJEROS,PEATON,FEMENINO,69
59,1,2018-06-08,2018,6,8,12:50:00,12,AVENIDA,"ALEM, LEANDRO N. AV.","LAVALLE y ALEM, LEANDRO N. AV.",1,-58.37048800,-34.60189492,PEATON,PASAJEROS,PEATON,FEMENINO,80
60,1,2018-06-10,2018,6,10,11:15:00,11,CALLE,PICHINCHA,ESTADOS UNIDOS y PICHINCHA,3,-58.39883882,-34.61964833,MOTO,MOTO,PEATON,MASCULINO,47
60,1,2018-06-10,2018,6,10,11:15:00,11,CALLE,PICHINCHA,ESTADOS UNIDOS y PICHINCHA,3,-58.39883882,-34.61964833,MOTO,MOTO,CONDUCTOR,MASCULINO,51
60,1,2018-06-10,2018,6,10,11:15:00,11,CALLE,PICHINCHA,ESTADOS UNIDOS y PICHINCHA,3,-58.39883882,-34.61964833,MOTO,MOTO,PEATON,FEMENINO,58
60,1,2018-06-10,2018,6,10,11:15:00,11,CALLE,PICHINCHA,ESTADOS UNIDOS y PICHINCHA,3,-58.39883882,-34.61964833,MOTO,MOTO,CONDUCTOR,MASCULINO,45
60,1,2018-06-10,2018,6,10,11:15:00,11,CALLE,PICHINCHA,ESTADOS UNIDOS y PICHINCHA,3,-58.39883882,-34.61964833,MOTO,MOTO,PEATON,FEMENINO,55
61,1,2018-06-14,2018,6,14,01:00:00,1,CALLE,BARCO CENTENERA DEL,ROSARIO y BARCO CENTENERA DEL,6,-58.44110156,-34.62082399,PEATON,CARGAS,CONDUCTOR,MASCULINO,35
61,1,2018-06-14,2018,6,14,01:00:00,1,CALLE,BARCO CENTENERA DEL,ROSARIO y BARCO CENTENERA DEL,6,-58.44110156,-34.62082399,PEATON,CARGAS,PEATON,MASCULINO,32
61,1,2018-06-14,2018,6,14,01:00:00,1,CALLE,BARCO CENTENERA DEL,ROSARIO y BARCO CENTENERA DEL,6,-58.44110156,-34.62082399,PEATON,CARGAS,PEATON,FEMENINO,60
61,1,2018-06-14,2018,6,14,01:00:00,1,CALLE,BARCO CENTENERA DEL,ROSARIO y BARCO CENTENERA DEL,6,-58.44110156,-34.62082399,PEATON,CARGAS,CICLISTA,MASCULINO,47
61,1,2018-06-14,2018,6,14,01:00:00,1,CALLE,BARCO CENTENERA DEL,ROSARIO y BARCO CENTENERA DEL,6,-58.44110156,-34.62082399,PEATON,CARGAS,CONDUCTOR,MASCULINO,73
62,1,2018-06-16,2018,6,16,21:15:00,21,AVENIDA,VIAMONTE,"ALEM, LEANDRO N. AV. y VIAMONTE",1,-58.37093138,-34.59952725,PEATON,PASAJEROS,PEATON,FEMENINO,79
62,1,2018-06-16,2018,6,16,21:15:00,21,AVENIDA,VIAMONTE,"ALEM, LEANDRO N. AV. y VIAMONTE",1,-58.37093138,-34.59952725,PEATON,PASAJEROS,PEATON,FEMENINO,28
62,1,2018-06-16,2018,6,16,21:15:00,21,AVENIDA,VIAMONTE,"ALEM, LEANDRO N. AV. y VIAMONTE",1,-58.37093138,-34.59952725,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,SD
62,1,2018-06-16,2018,6,16,21:15:00,21,AVENIDA,VIAMONTE,"ALEM, LEANDRO N. AV. y VIAMONTE",1,-58.37093138,-34.59952725,PEATON,PASAJEROS,PEATON,MASCULINO,38
62,1,2018-06-16,2018,6,16,21:15:00,21,AVENIDA,VIAMONTE,"ALEM, LEANDRO N. AV. y VIAMONTE",1,-58.37093138,-34.59952725,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,21
62,1,2018-06-16,2018,6,16,21:15:00,21,AVENIDA,VIAMONTE,"ALEM, LEANDRO N. AV. y VIAMONTE",1,-58.37093138,-34.59952725,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,31
63,1,2018-06-25,2018,6,25,01:15:00,1,AVENIDA,PRIMERA JUNTA,VARELA AV. y PRIMERA JUNTA,7,-58.45855262,-34.63953253,AUTO,CARGAS,PEATON,MASCULINO,20
63,1,2018-06-25,2018,6,25,01:15:00,1,AVENIDA,PRIMERA JUNTA,VARELA AV. y PRIMERA JUNTA,7,-58.45855262,-34.63953253,AUTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,61
63,1,2018-06-25,2018,6,25,01:15:00,1,AVENIDA,PRIMERA JUNTA,VARELA AV. y PRIMERA JUNTA,7,-58.45855262,-34.63953253,AUTO,CARGAS,CONDUCTOR,MASCULINO,30
63,1,2018-06-25,2018,6,25,01:15:00,1,AVENIDA,PRIMERA JUNTA,VARELA AV. y PRIMERA JUNTA,7,-58.45855262,-34.63953253,AUTO,CARGAS,CONDUCTOR,MASCULINO,20
